,feature_0,feature_1,feature_2,feature_3,feature_4,treatment,outcome,main_effect,treatment_effect,propensity,y0,y1,noise,cate
0,-0.45637891212293186,0.7058059764697729,-0.07114775605327787,0.048382699812438194,0.4041772588584616,1.0,2.522407933277087,0.630839266964463,1.630839266964463,0.8567551645755517,0.630839266964463,2.261678533928926,0.2607293993481612,0.0
1,-0.2242753918928393,0.5837666842633867,-0.34555462452721325,0.5486241289284592,0.49401973006494754,1.0,4.006129970589834,1.056580526836741,2.0565805268367408,0.4960889448950723,1.056580526836741,3.1131610536734815,0.892968916916352,0.0
2,-0.2633475538666199,0.2884953139135567,0.30383885746004263,-0.12988288534268047,0.5746039223886276,1.0,1.9234950533506414,0.7737076545529266,1.7737076545529264,0.7597650374526583,0.7737076545529266,2.547415309105853,-0.6239202557552115,0.0
3,0.25707051862445046,0.1770975487459293,1.292689218116228,0.050349114224305505,-0.5234273409313049,0.0,0.6372311730284798,1.2537790587796085,2.2537790587796085,0.7913418135918867,1.2537790587796085,3.507558117559217,-0.6165478857511287,0.0
4,-0.1268830146460839,-0.1496319355187939,-0.09393954071744699,0.05018809674882619,-0.4081746507802122,0.0,-0.44925014496149546,-0.7284410449137109,0.27155895508628913,0.2366006778622828,-0.7284410449137109,-0.45688208982742173,0.2791908999522154,0.0
5,-0.08112363087288947,-0.7044608323345232,0.5470271086856705,0.317669245513826,-0.1847172962789245,0.0,1.0024217179345913,-0.10560540528684056,0.8943945947131594,0.21815109555364315,-0.10560540528684056,0.7887891894263188,1.1080271232214318,0.0
6,0.040257168668929845,0.010336513295189413,0.20899190636416326,-0.246901763006556,-0.25137254000542325,1.0,1.2870621292636621,-0.23868871468369676,0.7613112853163032,0.4282785403554341,-0.23868871468369676,0.5226225706326064,0.7644395586310558,0.0
7,0.34791965121994417,-0.3635407334764134,0.9734948222957851,0.2887428859335868,-0.128748797649274,1.0,2.1878370302144536,1.1178678283236285,2.1178678283236287,0.795428836797096,1.1178678283236285,3.2357356566472575,-1.0478986264328038,0.0
8,0.26261590953505237,0.913770303463467,-0.04858691506159099,-0.5269624075343182,-0.027385495469948458,0.0,-0.14849022478972018,0.5734513949326617,1.5734513949326616,0.3242091363223487,0.5734513949326617,2.1469027898653232,-0.7219416197223819,0.0
9,0.12494738057894601,0.0032765954533398225,0.223597755618923,1.4388055582161456,0.6468595903898264,1.0,6.08373333564284,2.4374868802571807,3.4374868802571807,0.8386929758287189,2.4374868802571807,5.8749737605143615,0.208759575128479,0.0
10,0.05153166355590789,-0.4957409702415485,-0.21048570031569308,-0.18532262822666817,0.2062278207400389,1.0,0.5247326574709394,-0.6337898144879631,0.3662101855120369,0.6120831254069318,-0.6337898144879631,-0.26757962897592624,0.7923122864468657,0.0
11,0.9341387126011492,-0.4540775531420762,1.1759848872472953,-0.022105838654612832,-0.24683506482897175,1.0,4.546390238197774,1.3871051432227839,2.387105143222784,0.8445897218835464,1.3871051432227839,3.7742102864455678,0.7721799517522063,0.0
12,-0.757030673219256,-0.004840754798486411,0.5246241175720159,-0.309220448241485,0.8746521454647804,1.0,4.744985472776615,0.3281843867775689,1.328184386777569,0.5711727111651016,0.3281843867775689,1.6563687735551378,3.088616699221477,0.0
13,-0.07116821792656491,0.7025240689346645,0.21173951309392477,-0.5435443084017679,-0.7415996002346544,0.0,0.7874555183564167,-0.442048544534398,0.557951455465602,0.041686738981480176,-0.442048544534398,0.11590291093120397,1.2295040628908147,0.0
14,-0.5460814704907461,0.7882975879550974,0.13363000617637383,-0.3166916970107219,0.17449606446334975,0.0,-0.7465398198332571,0.233650491093353,1.233650491093353,0.5907466240944815,0.233650491093353,1.467300982186706,-0.9801903109266101,0.0
15,0.2844934792751593,-0.6310274159747086,0.6154235249747106,0.6946863201892798,0.025853775974482254,1.0,3.37827690119747,0.9894296844389233,1.9894296844389232,0.8130202681638944,0.9894296844389233,2.9788593688778464,0.3994175323196235,0.0
16,0.7041581390726015,0.8392157270994283,-0.27477956168934214,0.5424000735108421,0.36095926279954527,1.0,6.073249820246333,2.171953640793075,3.171953640793075,0.9483347883560168,2.171953640793075,5.34390728158615,0.7293425386601827,0.0
17,0.185875195420838,0.2989703434623158,-0.3320134594217402,-0.6667549211799486,-1.4839762234492309,0.0,-0.8852841895049002,-1.9978990651677657,-0.9978990651677657,0.23873586327946494,-1.9978990651677657,-2.9957981303355314,1.1126148756628655,0.0
18,0.2558052469634154,-1.0514848679177475,0.1195290839694559,-0.7226667140574158,0.6733659498262416,0.0,0.12087884731374687,-0.7254513012160504,0.2745486987839496,0.10502836321738548,-0.7254513012160504,-0.4509026024321008,0.8463301485297973,0.0
19,-0.4075966412126259,0.46240503420682033,-0.9066834410601956,-0.2363419776525763,0.23880563049125103,1.0,-0.17384761263053117,-0.8494113952273264,0.15058860477267355,0.4418603073073498,-0.8494113952273264,-0.6988227904546529,0.5249751778241217,0.0
