,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,treatment,outcome,main_effect,treatment_effect,propensity,y0,y1,noise,cate
0,-0.18958093750249175,0.7190470085883822,0.10157611870864335,-0.20486850293906483,-0.3259520435708577,-0.2770440758431734,-0.66145492185634,0.5407433418754513,0.5555584176706152,0.28499960663656315,1.0,2.6110594544489705,0.5430240117677274,1.5430240117677274,0.7396599577622402,0.5430240117677274,2.086048023535455,0.5250114309135158,0.0
1,0.48928475547035344,0.23649364736645143,0.13289299509126265,0.7562771293170601,-0.6000794756323008,0.21949200928191742,-0.17304232980190276,0.20153623064103943,0.5297279903745076,0.7839753837716262,1.0,5.574551971944394,2.576558335880015,3.576558335880015,0.9652563148026825,2.576558335880015,6.15311667176003,-0.5785646998156359,0.0
2,-0.005156257345872571,-0.14209036120035648,-0.31873126871873997,-0.08257412786427969,-0.2973555773330138,0.3334006413645534,0.4704983668196684,-0.7693444169060321,-0.035047717364874005,-0.2737811076901394,1.0,-1.6687137728459267,-1.1201818262390861,-0.12018182623908613,0.4896442359302017,-1.1201818262390861,-1.2403636524781723,-0.42835012036775433,0.0
3,0.56081651151692,-0.17399107838914196,0.07489826503087055,-0.5076778925926971,0.5863699791966314,-0.20331763964490354,0.4168670514725216,-0.2944568183137532,-0.23178830735086872,1.3461512990713793,1.0,6.156469298832448,1.5738713699969582,2.573871369996958,0.8623040176757807,1.5738713699969582,4.147742739993916,2.0087265588385317,0.0
4,-0.22528613706421002,-0.6410714650634052,0.403109607016605,0.1978139461320502,0.3900576028100646,-0.2925547474759536,-0.061714269700470545,0.5037368330822977,0.5613012297251874,0.7052877315957959,1.0,2.7901624880388876,1.5406803310579615,2.5406803310579615,0.37349659755877784,1.5406803310579615,4.081360662115923,-1.2911981740770355,0.0
5,0.3989718315823782,-0.4968702193147764,0.10226546934387942,-0.18215313124877086,0.3598513496349166,-0.20294238129092884,-0.3091173185906925,0.33450304838000905,-0.26401365330497223,0.26045548201507696,0.0,0.9632210745786691,0.0009504772061194044,1.0009504772061195,0.13584664026836413,0.0009504772061194044,1.001900954412239,0.9622705973725497,0.0
6,-0.09488441831791602,-0.7341738123725706,-0.6137059929689271,-0.1323758588231493,-0.12378119131237608,-0.09105546506587722,-0.7052473564066476,0.07946738112276898,-0.28115173954844075,0.2950824027159462,1.0,-4.674511518213695,-2.40182605097719,-1.4018260509771898,0.08467524678572512,-2.40182605097719,-3.8036521019543796,-0.8708594162593155,0.0
7,-0.20415920258055265,0.3079372087250642,0.260852757740198,-0.2871509442421179,-0.8838537138054989,1.183953588693117,0.587273473384674,-0.5200977784586449,-0.24178154718463143,0.4623482710477574,1.0,2.9608103569536883,0.6653221133193646,1.6653221133193647,0.8875027997293651,0.6653221133193646,2.3306442266387295,0.6301661303149587,0.0
8,-0.24646015081181707,0.5113135350319296,-0.20486374643855082,-0.6105627673677824,-0.18595727964057657,-1.2859576854137678,-0.427453466468287,0.005017018857022878,0.25344135855408917,-0.2192171061958966,0.0,-2.5842376717606252,-2.4107002898936365,-1.4107002898936365,0.09073893881599353,-2.4107002898936365,-3.821400579787273,-0.17353738186698875,0.0
9,0.46056161835985165,0.7620191963195665,0.9602884702808342,-0.061798179238185334,-0.10764230082387356,-0.019988243216197677,-0.06874740452407072,-0.3080965555081709,-0.34557281769798426,0.585259001822194,1.0,3.224732053087859,1.8562827857739643,2.8562827857739643,0.7788709877838114,1.8562827857739643,4.712565571547929,-1.48783351846007,0.0
10,-0.37924901469822087,0.4026959006025762,0.3426545817846687,0.287496062906453,-0.20370240622330696,0.0993776492370254,0.5480156366271478,-0.2391011007004891,0.16579630597635955,-0.008434593300699776,0.0,1.7220708720959368,1.0155490222115142,2.0155490222115144,0.6980804965875871,1.0155490222115142,3.031098044423029,0.7065218498844226,0.0
11,-0.602167469615494,-0.18087147766929712,-0.6368688818843955,-0.6600241283925743,-0.15402452539608238,0.10781100571527966,-0.09426062883789658,0.3260066870037452,-0.36980118293274467,0.5334739870239101,0.0,-1.6085451997474842,-1.7307266149855494,-0.7307266149855494,0.04773542243564884,-1.7307266149855494,-2.4614532299710987,0.12218141523806514,0.0
12,0.1676173983344954,0.04838735032025201,-0.9033082015143756,-0.39303346893868646,0.21448162760073114,-0.359932710582193,-1.2334568954107261,-0.3046750426565768,0.05526178203242879,-0.10175376790477685,0.0,-3.0234596638844993,-2.8104119287194274,-1.8104119287194274,0.04146413141684955,-2.8104119287194274,-4.620823857438855,-0.21304773516507186,0.0
13,0.6470253920060047,-0.1864923965787205,-0.2730506403828976,0.6056544153433333,0.743291070676325,-0.5837079097253066,0.8155606146331112,0.4946950255467386,0.14606297965982235,-1.2581278730069105,1.0,3.970873224089691,1.1509106781714997,2.1509106781715,0.7623863895598106,1.1509106781714997,3.301821356343,0.6690518677466908,0.0
14,0.22735462093549255,0.8313741011689498,0.34411934329724114,-0.338569817982497,-0.540602917583011,0.08117539851604424,0.09415869342699681,0.4569556230154646,-0.6937153812093496,-0.7961887209584975,1.0,-0.49179480321737556,-0.33393905737316587,0.6660609426268341,0.5995949719775947,-0.33393905737316587,0.33212188525366826,-0.8239166884710438,0.0
15,0.5495353712873841,-0.6420885424489222,-0.06292634747844358,0.19963767463335894,0.4287691738484391,0.41971897739426217,0.4190116560410777,-0.5192293483060978,-0.2419333748825541,0.5272278547797216,1.0,4.799914223943959,1.077723094868226,2.077723094868226,0.9498432537237407,1.077723094868226,3.155446189736452,1.6444680342075069,0.0
16,0.9877475500007861,-0.043327216760886154,-0.016051925173344715,-0.4578443036348963,0.043386421718033086,0.11565706831581353,-0.7633323565186755,1.033699213494941,-1.190879000593606,0.8037171981778006,0.0,0.26073993307782,0.5127726490259656,1.5127726490259656,0.5919056891579813,0.5127726490259656,2.0255452980519313,-0.25203271594814564,0.0
17,-0.4309096545551617,-1.1667155651921677,0.18329911625637266,-0.6880476199497895,-1.0495889773166769,0.06127464520631782,-0.27495306011163273,-0.2156011022290771,-0.037307133916044094,-0.0937367559976605,0.0,-4.643941289532323,-3.71228610780552,-2.71228610780552,0.023066815642545663,-3.71228610780552,-6.42457221561104,-0.9316551817268037,0.0
18,0.3332557514235191,-1.1341170829265457,0.4152580922090563,0.6246262906599153,0.3129664523869401,-0.051523865786658865,0.3825582279329167,-0.4824230138533705,-0.40197566212516905,-0.3927718364227233,0.0,0.21079858351232184,-0.39414664650212006,0.6058533534978799,0.3082603835718898,-0.39414664650212006,0.21170670699575989,0.6049452300144419,0.0
