,feature_0,feature_1,feature_2,feature_3,feature_4,treatment,outcome,main_effect,treatment_effect,propensity,y0,y1,noise,cate
0,-1.4922205976540353,0.4317084158321122,-0.07221707017555752,0.37395827340032844,1.0928609621574366,0.0,-1.5994653716091238,-0.7587709785971521,2.0928609621574363,0.1580441385353534,-0.7587709785971521,1.3340899835602842,-0.8406943930119716,0.0
1,0.24167148400075064,0.213232239853955,0.4981139357692604,-0.3487066513504767,0.9162238760980249,1.0,4.15028913286929,0.6043110082734895,1.9162238760980248,0.9324451090096942,0.6043110082734895,2.5205348843715143,1.629754248497775,0.0
2,-0.5052483755112208,-0.3229200426084154,-0.34462190391917497,-0.6948345275620672,-0.16420843263296503,0.0,-3.14230881445238,-1.8676248496008783,0.8357915673670351,0.54551828718603,-1.8676248496008783,-1.0318332822338432,-1.2746839648515018,0.0
3,0.34974278577379914,-0.2503827929922358,-0.07932120459863351,0.13596520450190894,-0.23476989524781636,0.0,-0.049317349364310564,0.15600399268483875,0.7652301047521837,0.7897313846203992,0.15600399268483875,0.9212340974370224,-0.2053213420491493,0.0
4,-0.547478835672922,-0.7262926064922184,0.26972406018478284,-0.4067229967180303,-0.08465371040053832,0.0,-1.090692059722334,-1.410770378698388,0.9153462895994617,0.06648656091924646,-1.410770378698388,-0.4954240890989263,0.32007831897605404,0.0
5,-0.18091882202817364,0.3071892013054911,0.2584472035761249,-0.23682483362473003,0.26965595266435793,0.0,-0.44546153013260026,0.14789274922871234,1.2696559526643578,0.5876789515296944,0.14789274922871234,1.4175487018930701,-0.5933542793613126,0.0
6,-0.29418624575020424,-0.5429128162411995,1.0754304617292363,0.43697239538865323,-0.8687817219670547,1.0,0.3816648012433554,0.6753037951264858,0.13121827803294528,0.4698521361546624,0.6753037951264858,0.806522073159431,-0.42485727191607564,0.0
7,-1.2931128271457157,0.18232478470891655,-0.021475910099912243,-0.03761378549735377,0.0015542039397126303,0.0,-0.6961297408070237,-1.1698777380340653,1.0015542039397127,0.2901176831669223,-1.1698777380340653,-0.16832353409435252,0.47374799722704153,0.0
8,0.2989397700780394,-0.19192861444399814,0.23679313671829555,0.2628230390345855,0.5296266523557503,1.0,1.7881713997891397,0.6066273313869223,1.5296266523557502,0.5137748936082179,0.6066273313869223,2.1362539837426726,-0.3480825839535329,0.0
9,-0.7446316705995059,0.10142456851506017,-0.4878030307931896,0.26110272209684704,0.7770828207167185,0.0,-1.4607810324158341,-0.8699074107807881,1.7770828207167186,0.48337294730355373,-0.8699074107807881,0.9071754099359305,-0.590873621635046,0.0
