,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,treatment,outcome,main_effect,treatment_effect,propensity,y0,y1,noise,cate
0,-0.6325298531487221,0.3942283199931649,0.7177055170123678,0.3402334113598775,0.3958134587589164,-0.2259249111990726,-0.10485745218069961,1.1092421103093932,-0.9282132792777652,-0.1419654954557878,1.0,2.8003214066744095,0.9237318261716725,1.9237318261716725,0.8441796077570062,0.9237318261716725,2.847463652343345,-0.04714224566893539,0.0
1,0.045695787829496556,-0.49609976100190495,0.0548320830222031,0.10119513870776432,-0.7921336738459069,-0.6696738539392867,0.8501823194966148,-0.12738784747705506,0.24998552444432062,0.1261986327807669,1.0,-1.5191029730514394,-0.6572056499829871,0.34279435001701286,0.749027312921262,-0.6572056499829871,-0.3144112999659743,-1.204691673085465,0.0
2,0.014006350333790586,-0.5001414082781248,-0.22542026298455436,-0.41383388973786195,-0.1335401782502469,0.2784574077822219,0.2344499853265522,0.48150644082296723,0.21551241607489738,0.43252315657650986,1.0,1.4325159696472158,0.3835200176661512,1.383520017666151,0.7978801885805201,0.3835200176661512,1.7670400353323021,-0.3345240656850864,0.0
3,0.335171152307485,0.24047325341126977,0.40698695633406656,-0.8107161904000666,-0.5662409165442436,0.8689043786088836,-0.3792617451010636,-0.05666666848894574,-0.6282675615213147,-1.0322697773448655,0.0,-2.492466006858641,-1.6218871187387949,-0.6218871187387949,0.11157964464632512,-1.6218871187387949,-2.2437742374775898,-0.8705788881198463,0.0
4,0.26211094427528564,-0.3163754894741759,0.05207830906248696,0.35194843921130975,0.022844628403436828,0.14240379845730802,-0.5590128754708583,0.17015903223098933,-0.3124682568799004,0.9318879443513202,1.0,5.36238873345674,0.7455764741672021,1.7455764741672022,0.7792039363888517,0.7455764741672021,2.4911529483344044,2.871235785122335,0.0
5,-0.4573311573064065,0.538566166166108,0.1334419110788284,0.8673372139260603,0.574911182426856,0.36712206959657956,0.05155420247014629,-0.2207250683407542,0.24662456975497926,-0.4964134953940881,1.0,3.4755488435691824,1.605087594378309,2.605087594378309,0.9366593578744786,1.605087594378309,4.210175188756618,-0.7346263451874353,0.0
6,0.2838551819928154,0.22211529766955423,-0.303918375590609,-0.85981784457806,-0.22178967324001478,-0.055898125658953995,-0.5696273036443457,1.1404125291867289,0.5368778142927956,-0.3658329549709239,0.0,1.259636594266006,-0.1936234545410132,0.8063765454589868,0.4811457282684407,-0.1936234545410132,0.6127530909179737,1.453260048807019,0.0
7,0.35724802107822157,-0.2675806687764622,-0.4012480432904733,0.7981060967932895,0.3337078842696202,1.3127703684220515,0.17391412933169884,0.27942154992740786,-0.09679360575845992,-0.3798799156535956,0.0,2.3548398868948617,2.109665816343299,3.109665816343299,0.9413934653666599,2.109665816343299,5.219331632686598,0.24517407055156298,0.0
8,-0.15940667055614496,0.0144238011075573,-0.8381403899076273,0.17889904271129445,-0.14753516589707058,0.3174169804514504,-0.1142239404929233,0.3385229565171719,-0.388566957301575,0.47504843650945633,0.0,-0.4791582419039686,-0.32356190685841074,0.6764380931415892,0.387022923144982,-0.32356190685841074,0.35287618628317846,-0.15559633504555784,0.0
9,0.48285004429251843,0.3341313138357108,0.28824022274264666,0.480497323104154,-0.5001767316315596,0.13083345773838118,-0.13430989554018946,-0.3454234245725467,0.00589146816093881,-0.5449244456186363,0.0,1.1667274753011943,0.19760933251141777,1.1976093325114179,0.7365256786285312,0.19760933251141777,1.3952186650228358,0.9691181427897764,0.0
